path,Speaker_median_age,Speaker_gender,Speaker_name
/home/peterr/macocu/task11/data_age/seg.LawoafWqSs4_11020.89-11040.22.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.JPO4ebnWWms_11938.18-11957.82.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.Hlvu7goPx6c_14365.05-14383.03.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.xC6B2N9RvdQ_8679.36-8699.25.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.xC6B2N9RvdQ_8510.84-8529.08.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.8W_RAdbBY2g_2038.25-2057.84.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.5cjNUjCW6uo_13538.11-13558.11.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.8W_RAdbBY2g_2058.19-2077.88.wav,29.5,F,"Vranješ, Dragica"
/home/peterr/macocu/task11/data_age/seg.wRedcoBr6Qk_8345.29-8354.77.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.0m0xyKyqqlA_13619.47-13639.18.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.lD_4BgHeorQ_1788.82-1808.58.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.JPO4ebnWWms_14357.13-14370.92.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.xSErR_WVD4g_5233.15-5243.89.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.QEfnMfmKfRk_6307.8-6317.38.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.o8FdsdWtvhc_10247.16-10265.37.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.0m0xyKyqqlA_13287.01-13298.83.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.XUegMjW5_z0_21608.8-21623.05.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.X6q9FnZVLss_8784.27-8792.98.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.xSErR_WVD4g_4381.4-4400.85.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg._QJBBsT2u_E_3408.5-3428.34.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.qWbLMM4HNvE_11184.35-11199.18.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.GHHR1sqEfyg_17610.82-17630.76.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.wGcZ33lyWUY_14731.47-14747.48.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.a8PclGIE0bU_9072.62-9092.23.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.wRedcoBr6Qk_8893.13-8912.86.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.Cfti-MnqY7U_9119.66-9138.02.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.qNpeHxO0WzA_8193.57-8213.48.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.tLvMF9pRrrU_18410.02-18428.77.wav,32.5,F,"Puh, Marija"
/home/peterr/macocu/task11/data_age/seg.y5Rpk9AIbMY_16472.69-16492.58.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.BDN60AFiiYo_5789.92-5809.73.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.Y2U1PJH4kNs_12613.35-12633.32.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.PoKnVuqv4ik_2486.8-2500.51.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.x7iNlUeEEbs_4296.15-4316.09.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.X_6fTHwFfpM_13917.94-13937.83.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.Ow2zEc4S9Tk_5897.85-5917.55.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.9wxLAtT0uyc_6076.8-6096.77.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.6Ly_JAaLNKs_17423.54-17443.06.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.4f2EekXCNas_8200.98-8220.88.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.6Ly_JAaLNKs_17443.06-17458.79.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.y5Rpk9AIbMY_16540.23-16559.78.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.dfz6VqXRbmE_8483.31-8503.27.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.y9Sce1RIPM8_9918.59-9936.22.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.vJ4gib9EDcU_10945.55-10965.22.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.czW-aQjn04c_10079.1-10098.47.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.vJ4gib9EDcU_10010.96-10030.38.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.IF1blZ6YSMA_17802.69-17811.69.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.YODoaZEf0AA_13165.69-13181.99.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.FqvbevAiyYM_5358.9-5375.48.wav,46.0,F,"Maksimčuk, Ljubica"
/home/peterr/macocu/task11/data_age/seg.kh2G0vaaNkg_261.51-280.67.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.Ejm2NksW8VU_3662.02-3681.3.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.PliNdWocAg4_21887.02-21906.38.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.KbyVU_5030Y_5882.62-5901.82.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.P_Mg7lLr7cA_9793.97-9813.94.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.1s4JHlcC_rM_14821.22-14841.16.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.kh2G0vaaNkg_473.04-492.57.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.y2Vs3GXDVyk_18996.63-19016.52.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.Qrsj7poZmyQ_19191.28-19211.2.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.kh2G0vaaNkg_582.26-602.08.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.jvTAOH_dT0E_6150.14-6169.97.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.Ejm2NksW8VU_4087.16-4106.67.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.1s4JHlcC_rM_14860.15-14869.51.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.MzGBkhrNCLo_8136.83-8156.44.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.kh2G0vaaNkg_453.04-473.04.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.KbyVU_5030Y_5596.46-5616.43.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.Pm2I_V_CTSQ_4096.7-4116.53.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.XdVZGBDBr8c_3802.26-3822.23.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.Bb47TxyW1do_4063.43-4071.81.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.Qx46Ey24m78_3785.56-3805.54.wav,51.0,F,"Glavak, Sunčana"
/home/peterr/macocu/task11/data_age/seg.vsnqvRMj2N8_10144.37-10156.44.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.SjYUK0CT7L4_1712.85-1727.35.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.SjYUK0CT7L4_8375.58-8395.39.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.vsnqvRMj2N8_2825.17-2844.76.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.CjM2LMQC4gg_21775.66-21794.1.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.uqqQn2P9PpY_7873.06-7892.73.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.5hKCeE0WXcQ_8129.38-8139.61.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.iaSzdQ2bAew_3224.98-3242.86.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.vsnqvRMj2N8_10360.45-10380.29.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.1WBg7il8jfQ_6592.81-6612.56.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.vsnqvRMj2N8_10683.67-10703.39.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.uqqQn2P9PpY_7255.07-7273.56.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.5hKCeE0WXcQ_7342.7-7362.43.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.Pm2I_V_CTSQ_2669.37-2689.23.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.4RMePUWtpD0_8053.58-8068.03.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.4RMePUWtpD0_6478.03-6497.7.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.1WBg7il8jfQ_6508.54-6528.1.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.iaSzdQ2bAew_3790.93-3808.87.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.-aa4kot7dUU_19973.1-19982.89.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.1WBg7il8jfQ_6860.98-6880.72.wav,34.5,F,"Ninčević-Lesandrić, Ivana"
/home/peterr/macocu/task11/data_age/seg.2vEP630Av0s_5232.04-5252.0.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.2vEP630Av0s_5094.71-5113.77.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.8LAI5kcBfVs_14681.62-14693.75.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.lLuRksi0rvY_8414.84-8434.75.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.U4L5-6b9enE_3242.18-3251.02.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.VyeKrbwhKN0_16141.94-16161.35.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.2vEP630Av0s_8899.52-8919.15.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.VyeKrbwhKN0_16308.36-16327.94.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.IbufHi751Ek_1718.93-1738.85.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.aK2XWyzkG94_7973.52-7983.31.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg._Ay-MZKSeIc_11463.4-11482.91.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.OmcDtlzv2Xs_11955.64-11974.31.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.wIZU5TbDct4_4886.91-4906.84.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.jus1M1j8vPo_14400.65-14420.33.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.DvtrHZD2T0A_6296.96-6309.62.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.ybEMp_PEdeY_11115.92-11132.0.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.SpYPAZPO3hE_19783.68-19803.41.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.tvTuGZ_fgLM_8118.81-8138.69.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.U4L5-6b9enE_3423.78-3433.11.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.IF1blZ6YSMA_11658.13-11671.04.wav,59.0,F,"Topolko, Bernarda"
/home/peterr/macocu/task11/data_age/seg.wIZU5TbDct4_9738.46-9758.38.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.cZ5xMJ7MZQ4_8707.4-8726.48.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.0m0xyKyqqlA_6715.52-6735.0.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.sSL8zQLuoRM_15033.4-15050.98.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.0m0xyKyqqlA_8359.54-8368.14.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg._Ay-MZKSeIc_10312.38-10323.62.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.CYBkG0--J8c_12499.03-12513.43.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.wIZU5TbDct4_9939.01-9956.82.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.sSL8zQLuoRM_15219.24-15238.97.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.wIZU5TbDct4_9789.05-9808.13.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.dAeQtmiiIYE_14146.93-14166.51.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.HJps7tTjkpg_6160.5-6175.69.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.cZ5xMJ7MZQ4_9266.57-9280.71.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.WERiM2OV6BU_1119.41-1139.22.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.cZ5xMJ7MZQ4_9013.8-9033.49.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.P_Mg7lLr7cA_17332.44-17348.64.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.cZ5xMJ7MZQ4_8957.19-8971.66.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.cZ5xMJ7MZQ4_9979.13-9998.39.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.b6xbH3vaOB0_8897.59-8916.53.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.0m0xyKyqqlA_7052.72-7072.6.wav,54.0,F,"Jerković, Romana"
/home/peterr/macocu/task11/data_age/seg.NjJetqVr5IQ_13007.55-13022.25.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.Y2U1PJH4kNs_9613.12-9632.78.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.wIZU5TbDct4_10317.73-10330.43.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.Kjyn-8vCedk_9872.01-9891.45.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.HmQceciBYwo_4042.51-4062.08.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.05ONqG97F-0_7714.93-7734.7.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.xSErR_WVD4g_17183.22-17198.38.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.HmQceciBYwo_3759.55-3779.09.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.Ow2zEc4S9Tk_10240.5-10252.81.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg._Ay-MZKSeIc_14688.27-14701.96.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.BDN60AFiiYo_5936.49-5956.44.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.BDN60AFiiYo_5665.09-5684.95.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.xSErR_WVD4g_16931.93-16948.85.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.XDOVoojci5A_3722.51-3742.31.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.PliNdWocAg4_14384.47-14404.45.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.xSErR_WVD4g_17147.42-17161.39.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.Kjyn-8vCedk_2251.99-2264.32.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.xSErR_WVD4g_16967.0-16978.45.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.wRedcoBr6Qk_5185.58-5202.14.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.XaIOfT95BMk_4482.6-4496.55.wav,40.5,F,"Josić, Željka"
/home/peterr/macocu/task11/data_age/seg.AvstVNaI4Ks_4911.06-4925.0.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.5T4HXO1WsDU_12541.77-12561.02.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.ActgoDTrcWA_10166.11-10185.43.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.MzGBkhrNCLo_9516.0-9535.56.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.fY6dvnwAXR0_7133.33-7148.23.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.5T4HXO1WsDU_11033.05-11053.01.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.uvHhJaY_baU_14490.54-14509.73.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.4WVLXQtcQ5c_8603.66-8623.36.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.13CIIGY5gg0_13199.1-13218.51.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.MzGBkhrNCLo_9438.09-9457.67.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.5hKCeE0WXcQ_4078.08-4087.49.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.MzGBkhrNCLo_9866.09-9886.06.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.4WVLXQtcQ5c_7835.59-7855.42.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.MzGBkhrNCLo_8885.78-8905.67.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.MzGBkhrNCLo_8930.19-8949.92.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.5T4HXO1WsDU_10651.49-10671.45.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.AvstVNaI4Ks_5791.41-5811.12.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.AvstVNaI4Ks_4310.05-4329.93.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.5T4HXO1WsDU_10533.61-10552.88.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.5hKCeE0WXcQ_4318.5-4337.98.wav,41.0,F,"Petin, Ana-Marija"
/home/peterr/macocu/task11/data_age/seg.JfqdrI7Xd_8_12139.93-12150.92.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.VbHdjxinAXk_9258.28-9278.22.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.JfqdrI7Xd_8_12173.37-12193.26.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.8yAOn0sZhI4_21507.06-21516.56.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.VbHdjxinAXk_9226.39-9245.9.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.bFuM6vBlCQE_10101.1-10109.51.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.2kUQdzTlrcw_6529.03-6548.58.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.4f2EekXCNas_9751.23-9761.7.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.4KAefCQbnnM_8164.48-8180.87.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.zzEYIorfRmM_16144.49-16164.43.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.bFuM6vBlCQE_10220.77-10240.26.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.8yAOn0sZhI4_21351.53-21371.08.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.zzEYIorfRmM_15271.59-15291.42.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.1QYBXziV7rU_20933.91-20951.26.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.BtuXfHucWtU_21552.26-21562.9.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.2fQFB7EUWeg_5101.37-5120.95.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.1QYBXziV7rU_21005.34-21014.07.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.bFuM6vBlCQE_10505.3-10521.3.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.Yht1wCkxWF4_4380.74-4400.01.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.EWvgCI72HpM_3859.95-3879.78.wav,41.0,F,"Luc-Polanc, Marta"
/home/peterr/macocu/task11/data_age/seg.hIiADZ6RRKE_9672.95-9692.63.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.dvDYDmngXjk_17563.89-17583.82.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.UHy6n1k-Jno_5918.98-5938.43.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.8DJUjkE6g2A_12117.45-12137.25.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.ARIAGjO3P9c_9378.8-9394.62.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.-EO06cT21uY_6401.27-6418.29.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.YFGScZznWNY_12980.66-13000.66.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.-EO06cT21uY_6426.34-6446.14.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.t9P6Cu30UFQ_14217.69-14226.02.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.sWBe0km86mA_9380.87-9400.47.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.bpSzw3M7ZJ4_3461.14-3480.62.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.0b6RVqesEUE_21592.24-21612.23.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.BDN60AFiiYo_9232.58-9252.45.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.8DJUjkE6g2A_12156.69-12170.38.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.YFGScZznWNY_13016.99-13034.12.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.0b6RVqesEUE_21484.73-21504.44.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.ytNmldJ8awI_2517.59-2537.26.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.ROfl1iWhWyw_3304.04-3318.69.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.0b6RVqesEUE_21544.1-21559.3.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.ARIAGjO3P9c_9307.04-9326.81.wav,46.0,F,"Sabolek, Snježana"
/home/peterr/macocu/task11/data_age/seg.A44UFMcUAMU_922.22-942.1.wav,39.0,F,"Putica, Sanja"
/home/peterr/macocu/task11/data_age/seg.Zq_p2_SIZHI_6245.79-6256.91.wav,39.0,F,"Putica, Sanja"
/home/peterr/macocu/task11/data_age/seg.C6IiD0LJ56E_6679.92-6699.03.wav,39.0,F,"Putica, Sanja"
/home/peterr/macocu/task11/data_age/seg.BMBA_mVyQYs_7096.12-7107.64.wav,39.0,F,"Putica, Sanja"
/home/peterr/macocu/task11/data_age/seg.o8FdsdWtvhc_5648.52-5665.08.wav,39.0,F,"Putica, Sanja"
/home/peterr/macocu/task11/data_age/seg.AeNlW_UjFR4_19444.55-19464.47.wav,39.0,F,"Putica, Sanja"
