path,Speaker_name,split
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21483.06-21501.86.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21738.62-21758.51.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21758.51-21770.92.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21388.21-21398.25.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21503.35-21522.96.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21399.26-21408.67.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21661.35-21681.3.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21701.24-21715.78.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21621.98-21641.69.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21681.3-21701.24.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21717.48-21737.45.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21368.49-21388.21.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-EO06cT21uY_21588.51-21608.48.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12716.51-12735.96.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12471.76-12487.63.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13196.03-13213.12.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12528.82-12548.81.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12568.62-12588.53.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13244.98-13261.91.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13082.95-13100.26.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13751.27-13767.11.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12626.61-12640.93.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13305.41-13325.16.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13101.37-13116.4.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_14061.99-14081.79.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12642.4-12661.51.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13856.09-13869.58.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13157.22-13176.97.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12893.87-12913.7.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12799.23-12808.81.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12931.11-12951.04.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13043.75-13063.32.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12809.83-12829.74.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_14101.84-14121.21.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12702.07-12715.31.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_14081.9-14101.84.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13777.48-13797.43.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12853.48-12873.43.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12829.74-12849.5.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12873.43-12893.2.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12999.2-13019.14.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13282.45-13292.2.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13842.52-13854.5.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_14042.01-14061.99.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13063.32-13082.95.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12951.04-12970.87.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13177.3-13194.92.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13137.46-13157.22.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12450.73-12470.71.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12682.25-12702.07.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13293.81-13303.33.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13120.23-13136.38.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12490.14-12509.96.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12741.11-12760.96.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13815.85-13832.54.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_14020.64-14040.05.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12606.54-12626.01.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13225.17-13244.98.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12913.7-12930.04.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12509.96-12527.8.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12662.8-12682.25.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13797.43-13814.52.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13019.14-13036.54.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12979.23-12997.91.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12548.81-12568.62.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_12588.53-12605.07.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13262.92-13282.45.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_13214.13-13223.65.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6658.39-6666.79.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6669.17-6687.1.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6027.3-6037.54.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_7392.57-7404.22.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6741.62-6761.59.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6325.64-6345.63.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6539.8-6559.27.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6038.97-6058.74.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6520.24-6539.8.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6008.99-6025.59.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6288.14-6300.44.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6710.05-6725.85.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6168.96-6181.24.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6149.01-6168.96.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6461.8-6477.95.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_7139.07-7157.27.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6251.14-6271.12.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6505.95-6518.16.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6069.96-6089.93.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6363.75-6372.04.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.0u-mC0AnmKA_6211.36-6231.09.wav,"Lalovac, Boris",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_7820.3-7840.14.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_4722.66-4734.73.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_7840.14-7856.11.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_6104.15-6123.74.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_6084.44-6104.15.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_4736.53-4755.92.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_7800.4-7819.94.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_4647.68-4667.48.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_4702.83-4722.66.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_4675.96-4695.9.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_6045.25-6064.48.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-HUBqKWPLr4_6064.48-6084.44.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_4866.45-4885.93.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_4925.19-4945.05.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_17050.25-17069.74.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_4905.21-4925.19.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_4832.35-4843.03.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_4844.32-4864.19.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_4885.93-4905.21.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.0n_W0iHVhpU_16530.0-16549.73.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.0n_W0iHVhpU_16502.55-16522.49.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4792.81-4812.57.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4507.77-4527.32.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4436.06-4456.01.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4484.24-4499.8.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4620.22-4640.04.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4694.93-4714.83.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4399.89-4413.79.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4826.3-4846.17.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4456.04-4475.73.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4753.79-4773.41.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4869.92-4889.73.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4640.04-4659.07.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4812.96-4824.76.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4573.64-4593.51.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4889.73-4909.38.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4551.33-4570.34.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4714.83-4732.78.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4773.41-4792.81.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4659.54-4679.47.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4593.77-4605.25.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4909.38-4929.12.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4929.12-4949.1.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4606.52-4618.78.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4679.47-4691.33.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4532.23-4550.26.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4414.83-4434.79.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4853.21-4868.18.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1qhxcYJg5yk_4733.92-4753.79.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_2337.69-2357.39.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_2312.99-2332.83.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_3672.59-3692.27.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_3739.36-3758.99.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_3692.27-3711.83.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_3711.83-3731.46.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_3662.09-3671.14.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_2361.8-2381.8.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.1vBE8P0VWO4_2280.71-2300.26.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2LooVtGp7HE_5827.5-5847.06.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2LooVtGp7HE_5806.7-5826.64.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10740.41-10760.05.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10650.48-10663.37.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10899.71-10914.9.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10685.22-10705.04.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10586.47-10602.02.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10522.33-10538.11.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10872.8-10885.73.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10886.93-10896.75.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10631.08-10649.16.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10539.51-10559.47.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10560.54-10575.55.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10603.46-10617.45.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1723.46-1734.44.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10849.68-10862.14.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10619.54-10630.03.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1768.61-1783.31.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10794.16-10810.04.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1785.18-1797.64.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10812.17-10827.99.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10760.05-10771.2.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10706.73-10724.02.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1735.69-1751.44.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1752.53-1766.18.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10500.95-10520.53.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10726.95-10737.13.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1801.68-1821.23.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10830.44-10848.5.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10665.55-10685.22.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10915.9-10929.9.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_10773.5-10792.79.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18686.32-18697.7.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18524.86-18544.28.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18266.08-18279.54.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18872.48-18891.94.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18509.38-18523.37.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18554.04-18573.8.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18247.63-18264.58.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18669.85-18683.05.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18400.75-18418.45.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.2vEP630Av0s_18306.48-18326.31.wav,"Culej, Stevo",train
/home/peterr/macocu/task11/data_speaker_id/seg.-ZstXL0NcOo_13565.5-13584.96.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-ZstXL0NcOo_13606.58-13625.25.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-ZstXL0NcOo_13584.96-13597.5.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-ZstXL0NcOo_13651.44-13664.27.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-ZstXL0NcOo_13632.31-13650.41.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_18633.38-18653.29.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_18593.5-18613.1.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_18672.79-18690.95.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_18613.45-18633.38.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.-aa4kot7dUU_18653.29-18672.79.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9627.07-9644.28.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9588.85-9606.33.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9501.8-9521.62.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9476.24-9492.02.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9559.85-9569.08.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9661.67-9679.71.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9682.68-9702.56.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9607.49-9625.65.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9570.18-9586.77.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9541.44-9558.37.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9645.52-9659.01.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.00ssxRS5L-4_9521.62-9539.19.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.13CIIGY5gg0_15824.51-15843.25.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.13CIIGY5gg0_15791.05-15804.52.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.13CIIGY5gg0_15806.0-15823.35.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.13CIIGY5gg0_15753.25-15772.88.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.13CIIGY5gg0_15772.88-15790.0.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.13CIIGY5gg0_15845.18-15863.18.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2fQFB7EUWeg_9000.38-9020.35.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2fQFB7EUWeg_8933.79-8949.87.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2fQFB7EUWeg_8971.66-8991.43.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2fQFB7EUWeg_8951.02-8970.49.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2fQFB7EUWeg_8256.9-8276.78.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2fQFB7EUWeg_8236.42-8256.2.wav,"Stazić, Nenad",train
/home/peterr/macocu/task11/data_speaker_id/seg.2kUQdzTlrcw_1667.12-1683.99.wav,"Stazić, Nenad",train
