Speaker_name,Count,Speaker_age_at_recording,Speaker_gender,Speaker_age_group,gender_age_group,path
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.fY6dvnwAXR0_6088.99-6108.98.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.6SHhUaPhbtk_11562.54-11576.55.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.8LAI5kcBfVs_4770.1-4790.06.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.MSAqVhtPUJg_5573.67-5584.21.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.8LAI5kcBfVs_13289.12-13304.25.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.5RAOYTgd83s_7949.48-7968.76.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.g_7n37_9B_E_6358.47-6372.63.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.jus1M1j8vPo_7065.34-7085.24.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.fY6dvnwAXR0_5974.94-5993.94.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.qNpeHxO0WzA_19891.86-19904.81.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.rojNZzA-im4_3908.13-3927.9.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.sS-59mIBXVc_18592.83-18612.2.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.8LAI5kcBfVs_9811.19-9824.97.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.fY6dvnwAXR0_5873.6-5884.07.wav
"Babić, Vedran",501,42.0,M,young,M_young,data_age/seg.qNpeHxO0WzA_5971.3-5990.92.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.3yovjfGU6y4_14316.27-14336.14.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.oxaHSUqmkFo_4195.56-4214.66.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.OjQV7hrE9vE_7972.5-7991.91.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.pdu9uNVkWIA_9492.55-9507.24.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.XguZsDKdRh4_9674.31-9694.14.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.AUZxNF3C_8A_8429.27-8439.83.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.wOAqH3oeT98_15176.13-15187.16.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.rVfZ1qL88vM_13514.38-13534.11.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.vau3ma2KfO8_10443.29-10454.5.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg._VrhtTcPNm8_20489.22-20503.64.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.8YoRepMrTfc_10067.36-10087.36.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.Ipptk7Qntq4_12312.38-12332.03.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.wAvVNgL6KOk_14804.84-14824.63.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.ChLhsFZXpo0_3234.65-3249.67.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.EirDCC44N3g_2756.02-2775.16.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.vYdsOynYVCA_9086.23-9105.44.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.r4duIMZKqTU_3829.35-3849.17.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.vYdsOynYVCA_8734.89-8752.41.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.oxaHSUqmkFo_4235.52-4249.82.wav
"Bauk, Arsen",2914,45.0,M,young,M_young,data_age/seg.put21svpfW8_14157.48-14167.34.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.Hr5kNf8OytU_6235.96-6252.11.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.i2cfKyLYdWQ_4425.39-4444.19.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.i2cfKyLYdWQ_4240.65-4260.38.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.Qx46Ey24m78_4428.26-4447.78.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.ApNoG-6_eoY_2369.29-2388.14.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.8LAI5kcBfVs_11504.23-11524.17.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.fU-CsJ2EBQ8_7459.51-7474.19.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.KbyVU_5030Y_11852.89-11872.78.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.2Z4W7McjAVw_13623.37-13642.69.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.Hr5kNf8OytU_3283.19-3302.99.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.o8FdsdWtvhc_7940.04-7960.01.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.eyv7y-kyI1E_3942.77-3962.29.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.i2cfKyLYdWQ_4306.07-4326.06.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.o8FdsdWtvhc_8176.54-8196.5.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.A7MViHGC5hw_16349.33-16368.9.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.A7MViHGC5hw_15780.65-15800.2.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.KbyVU_5030Y_12266.42-12285.87.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.2Z4W7McjAVw_13662.71-13682.4.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.PAKRaXXMxVY_8364.8-8384.77.wav
"Hasanbegović, Zlatko",696,45.0,M,young,M_young,data_age/seg.k0VzxBzGQ-s_5426.14-5445.71.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.f9bYjY87cMI_2150.61-2170.61.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.eyv7y-kyI1E_14096.03-14115.88.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.z9cwT3KvAxE_13149.8-13169.8.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.x1XlcaDsSf8_21465.1-21484.2.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.NZR9CXgZNKA_11352.34-11369.04.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.x1XlcaDsSf8_20350.48-20370.3.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.V_e2sdFELaM_15405.95-15425.82.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.-aa4kot7dUU_12318.84-12338.8.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.-EO06cT21uY_19723.95-19743.81.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.HOAbJ0y5JQA_11001.66-11021.25.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.qFvDz3JF_Xc_6415.46-6434.98.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.5T4HXO1WsDU_14504.38-14524.04.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.qFvDz3JF_Xc_7704.81-7724.49.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.V_e2sdFELaM_15137.9-15157.49.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.jj7gqSGtk2I_1444.82-1464.78.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.HOAbJ0y5JQA_11538.18-11557.86.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.4f2EekXCNas_6433.83-6453.4.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.x7iNlUeEEbs_5367.65-5387.6.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.VpUledLEKyY_3142.07-3161.65.wav
"Lacković, Željko",636,45.0,M,young,M_young,data_age/seg.qFvDz3JF_Xc_5949.78-5969.61.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.aPVISDSjwcE_6316.53-6327.0.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.O6yqrb74b58_19576.36-19588.47.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.kFk5q_43y9k_3556.18-3575.82.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.ST6gpm9k15Q_8192.32-8202.82.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.KFQYvnZe5F0_5027.25-5047.05.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.EdneBkSz0DA_14253.44-14263.08.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.x1XlcaDsSf8_14866.85-14880.18.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.i2cfKyLYdWQ_7286.07-7304.58.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.T1-MQ-t3Ems_7551.91-7565.98.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.PRZE3vwba14_9160.37-9170.38.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.y5LrUr3SHIg_4011.86-4031.84.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.Qrsj7poZmyQ_13910.34-13925.25.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.5hKCeE0WXcQ_2342.6-2357.75.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.y5LrUr3SHIg_4105.76-4122.29.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.JxzqEMWNUro_5672.25-5689.94.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.I3S2CKrrats_10151.12-10170.3.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.y5LrUr3SHIg_4968.95-4982.46.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.PRZE3vwba14_9230.61-9249.99.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.sWBe0km86mA_5264.22-5279.3.wav
"Radin, Furio",1461,68.0,M,old,M_old,data_age/seg.sWBe0km86mA_4837.13-4849.73.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.vStFZDMBHFA_371.03-390.88.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.vUcOuoVdoMg_15198.44-15218.21.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.XUegMjW5_z0_16213.48-16230.0.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.invFHSxR5nA_1868.19-1887.78.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.vYdsOynYVCA_14362.93-14382.62.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.-k1z8behXXg_8220.6-8240.48.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.y5Rpk9AIbMY_3914.71-3934.64.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.vUcOuoVdoMg_14883.52-14903.41.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.invFHSxR5nA_1619.2-1639.01.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.vJ4gib9EDcU_5501.88-5521.08.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.fBdFnui_Ahs_7808.91-7824.81.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.XUegMjW5_z0_16558.99-16578.35.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.fBdFnui_Ahs_7478.78-7498.27.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.lD0E8AB6uHs_8427.41-8447.28.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.GHHR1sqEfyg_14951.47-14971.42.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.-k1z8behXXg_8162.12-8181.87.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.yRobslQfvvs_2858.87-2878.84.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.vUcOuoVdoMg_15142.15-15157.91.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.WBXffMn1G1E_10257.28-10277.1.wav
"Daus, Emil",427,42.0,M,young,M_young,data_age/seg.XUegMjW5_z0_16427.36-16437.63.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.YODoaZEf0AA_20373.47-20392.85.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.Kjyn-8vCedk_6119.18-6138.78.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.wRedcoBr6Qk_1961.08-1980.64.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.d2D71aNeq5Y_6810.28-6830.25.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.wIZU5TbDct4_7928.21-7947.98.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.Ux6VUyVcHqU_4361.5-4373.16.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.YODoaZEf0AA_9369.99-9389.72.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.x2t6FCoqJws_16647.8-16667.25.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.1RiO-fXbo-c_7505.43-7525.26.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.T1-MQ-t3Ems_1238.66-1258.42.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.5hKCeE0WXcQ_16628.64-16648.25.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.eEqtOY6RRH0_8514.26-8533.27.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.cZ5xMJ7MZQ4_3631.97-3651.09.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.eEqtOY6RRH0_8593.03-8612.98.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.bJ7jR4JlGpA_2426.63-2446.52.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.1RiO-fXbo-c_7486.13-7505.02.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.YODoaZEf0AA_20268.85-20282.56.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.eEqtOY6RRH0_11048.22-11067.41.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.w-mXysdhZaU_13548.76-13568.51.wav
"Ćelić, Ivan",1384,42.0,M,young,M_young,data_age/seg.y2Vs3GXDVyk_9538.4-9557.97.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.URS5XyOpLSI_16677.6-16693.44.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.cgqq7U2hixw_2908.69-2917.16.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.CjM2LMQC4gg_20219.2-20237.45.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.m0_tp7wqYxI_4874.99-4892.41.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.2Z4W7McjAVw_9446.41-9458.7.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.KMGKU5I8aUQ_13071.26-13091.23.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.br4voetH4cU_807.42-824.45.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.KMGKU5I8aUQ_12726.01-12741.4.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.CjM2LMQC4gg_5309.68-5325.1.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.CjM2LMQC4gg_20199.28-20219.2.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.m0_tp7wqYxI_4009.35-4028.31.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.aK2XWyzkG94_17643.47-17663.27.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.t6xMRGvGuNM_2924.07-2943.88.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.tvTuGZ_fgLM_11994.82-12014.78.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg._A6u1Hz02e8_4960.46-4978.83.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.KMGKU5I8aUQ_13145.97-13161.59.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.qmyWlgt8OUE_9708.83-9728.37.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.URS5XyOpLSI_16444.83-16464.29.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg._A6u1Hz02e8_763.71-783.43.wav
"Vidović, Franko",477,51.0,M,old,M_old,data_age/seg.JxzqEMWNUro_12563.43-12582.96.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.RH7iVLuHaDc_2879.49-2888.84.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.KcVA-9b1E80_3101.48-3121.2.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.vJ4gib9EDcU_21905.29-21925.16.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.qWbLMM4HNvE_5557.96-5577.81.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.xSErR_WVD4g_11656.44-11676.22.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.4OANjyvK28Q_674.57-694.32.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.8LAI5kcBfVs_201.51-220.67.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.zIjE0oB5OIg_1570.26-1590.01.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.Pm2I_V_CTSQ_3520.58-3540.46.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.wOAqH3oeT98_17919.09-17935.25.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.1qhxcYJg5yk_8070.34-8080.11.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.m0_tp7wqYxI_8147.34-8167.3.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.hABuzXDgV50_13682.11-13694.84.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.jgEFZDlBGYg_2208.37-2217.92.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.X6q9FnZVLss_4029.05-4044.84.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.goA6R01h4aE_3510.63-3530.58.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.mVTR6CNSTs0_3528.41-3548.0.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.AAT6OADGdNM_3223.42-3242.8.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.3yovjfGU6y4_4893.05-4912.25.wav
"Sladoljev, Marko",1605,45.0,M,young,M_young,data_age/seg.vUcOuoVdoMg_10029.55-10042.75.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.cWQLoS3PnTo_7562.7-7572.65.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.URS5XyOpLSI_9457.28-9477.08.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.fU-CsJ2EBQ8_5725.33-5744.82.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.9wxLAtT0uyc_12447.86-12467.51.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.put21svpfW8_13157.72-13177.55.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.LOMzK5-JN00_20123.1-20139.13.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.put21svpfW8_11727.38-11747.33.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.btzBgb-_Skc_7323.35-7343.15.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.tvTuGZ_fgLM_8875.94-8895.38.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.DUsdmFyClVI_2574.21-2585.87.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.btzBgb-_Skc_7505.68-7521.71.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.XRVcOb8n3Co_11220.84-11236.26.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.DUsdmFyClVI_3078.85-3094.06.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.put21svpfW8_12075.15-12095.15.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.LyoAhnR01MU_12625.29-12640.09.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.put21svpfW8_13117.9-13137.88.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.jnqNq5ud6Vo_19962.54-19978.62.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.fU-CsJ2EBQ8_9380.53-9390.39.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.URS5XyOpLSI_8428.04-8447.18.wav
"Miljenić, Orsat",1294,50.0,M,old,M_old,data_age/seg.OmcDtlzv2Xs_14962.95-14982.54.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.TuxTSCqE0dg_19400.4-19419.17.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LOMzK5-JN00_10013.72-10033.2.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_7057.19-7066.88.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LOMzK5-JN00_9377.27-9396.82.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LOMzK5-JN00_10242.48-10262.43.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LxjHujYqmK4_10655.64-10670.87.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_6589.94-6605.23.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LxjHujYqmK4_10905.83-10925.46.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_7721.81-7741.53.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.9wxLAtT0uyc_18029.96-18049.94.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_6985.63-7002.56.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LOMzK5-JN00_9993.83-10013.72.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LOMzK5-JN00_9352.14-9360.22.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LxjHujYqmK4_10431.29-10439.66.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LOMzK5-JN00_10505.49-10520.98.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LxjHujYqmK4_11053.75-11067.38.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_6570.03-6588.68.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.LxjHujYqmK4_10618.16-10634.02.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_6641.64-6661.62.wav
"Runtić, Hrvoje",210,45.0,M,young,M_young,data_age/seg.xEa2KjNWHt0_6797.76-6817.63.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.BiOaXmN0B84_2636.33-2656.21.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg._XViiCiau9E_13080.47-13099.93.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.BiOaXmN0B84_2786.07-2796.27.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.vJ4gib9EDcU_6930.02-6942.84.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.U8TNjDSZquc_6517.35-6537.35.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.vHVhWe9Cp4E_3117.68-3135.61.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.I27W0FVLD2I_5652.72-5672.54.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.WoEEFk8lcDA_4507.53-4522.73.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.U8TNjDSZquc_6196.44-6215.85.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.cCzkxrfOFww_1662.12-1681.69.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.U8TNjDSZquc_6445.39-6454.52.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.UHy6n1k-Jno_2129.91-2149.72.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.f1D5h5TKX64_6377.71-6386.47.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.j2243qnSAZc_22360.88-22368.94.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.g_7n37_9B_E_2423.13-2442.55.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.VyeKrbwhKN0_21231.56-21251.38.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.f1D5h5TKX64_6585.72-6605.53.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.WoEEFk8lcDA_4588.58-4605.11.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.vJ4gib9EDcU_6736.9-6755.96.wav
"Ostojić, Ranko",1354,57.0,M,old,M_old,data_age/seg.WoEEFk8lcDA_10856.29-10875.95.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.wTkP0z46x58_5429.36-5447.94.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.Zq_p2_SIZHI_17357.98-17377.88.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.qmyWlgt8OUE_19019.61-19039.34.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.KMGKU5I8aUQ_11017.07-11037.06.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.Zq_p2_SIZHI_16383.28-16403.27.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.on9WnAhubWg_2362.2-2382.11.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.rwxXXCrpWBU_9556.1-9572.05.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.rwxXXCrpWBU_9448.95-9461.12.wav
