path,Party_status
data_party_status/seg.zzEYIorfRmM_9578.48-9598.43.wav,Coalition
data_party_status/seg.sR_p6PbQPeI_18909.4-18929.35.wav,Opposition
data_party_status/seg.JCYHjcej-E4_1896.21-1913.92.wav,Opposition
data_party_status/seg.sdD4_tpoBNY_7045.65-7054.26.wav,Opposition
data_party_status/seg.SwIQZRaIT0I_1219.74-1228.55.wav,Coalition
data_party_status/seg.Zew7iCnGSwo_2953.19-2973.15.wav,Coalition
data_party_status/seg.oS1BYgFER90_4935.57-4953.87.wav,Opposition
data_party_status/seg.-HUBqKWPLr4_12716.51-12735.96.wav,Opposition
data_party_status/seg.vHVhWe9Cp4E_5075.25-5084.73.wav,Opposition
data_party_status/seg.nxVSfUk5t5I_6983.52-7003.39.wav,Coalition
data_party_status/seg.qmyWlgt8OUE_7792.28-7803.45.wav,Coalition
data_party_status/seg.Pm2I_V_CTSQ_3214.05-3233.64.wav,Opposition
data_party_status/seg.0m0xyKyqqlA_12737.63-12757.22.wav,Coalition
data_party_status/seg.6EuGqDbXDRw_7600.82-7618.01.wav,Coalition
data_party_status/seg.kFk5q_43y9k_7017.97-7037.33.wav,Coalition
data_party_status/seg.uxlAR69RGX0_2862.79-2882.19.wav,Coalition
data_party_status/seg.OjQV7hrE9vE_9644.98-9664.38.wav,Opposition
data_party_status/seg.BdKEjiXdnEc_18540.67-18560.6.wav,Coalition
data_party_status/seg.IY9nqoCC2Qg_5056.41-5075.45.wav,Opposition
data_party_status/seg.kDTIPoF6tTM_11148.01-11167.84.wav,Opposition
data_party_status/seg.fO_0QkfOgis_8037.09-8056.88.wav,Opposition
data_party_status/seg.4R0FZp2sPmw_8995.3-9014.97.wav,Opposition
data_party_status/seg.3bkC9ujsy_o_6128.26-6148.06.wav,Opposition
data_party_status/seg.tutWN0KpWAw_13561.4-13580.17.wav,Coalition
data_party_status/seg.sdD4_tpoBNY_11563.39-11579.74.wav,Coalition
data_party_status/seg.9UCrtnKBgqs_2475.2-2495.15.wav,Coalition
data_party_status/seg.y1P0xTGUfkQ_1228.66-1248.11.wav,Opposition
data_party_status/seg.LZETjGQNaNk_2205.69-2225.5.wav,Coalition
data_party_status/seg.GfIdrQfYN4A_9772.57-9792.29.wav,Opposition
data_party_status/seg.1QYBXziV7rU_19670.69-19682.43.wav,Coalition
data_party_status/seg.QvdQ6JlZ-uM_12798.53-12818.35.wav,Opposition
data_party_status/seg.cGPQJxhHtt4_13327.86-13347.57.wav,Opposition
data_party_status/seg.9mYs2yrz6Vg_12554.05-12574.04.wav,Coalition
data_party_status/seg.V57Qb2mNL1c_8254.8-8273.0.wav,Opposition
data_party_status/seg.KCyaUbuKtRM_4753.16-4772.87.wav,Coalition
data_party_status/seg.TomQtZcqht0_2391.98-2411.53.wav,Opposition
data_party_status/seg.Yht1wCkxWF4_11521.54-11538.24.wav,Coalition
data_party_status/seg.ChLhsFZXpo0_12620.77-12640.64.wav,Coalition
data_party_status/seg.sS-59mIBXVc_11736.69-11756.28.wav,Opposition
data_party_status/seg.41IJX-I7KUk_7749.45-7769.27.wav,Coalition
data_party_status/seg.8DJUjkE6g2A_21436.21-21456.14.wav,Coalition
data_party_status/seg.btzBgb-_Skc_18000.82-18014.42.wav,Opposition
data_party_status/seg.Ux94YXzTmpo_13868.4-13884.58.wav,Opposition
data_party_status/seg.put21svpfW8_8873.42-8891.02.wav,Opposition
data_party_status/seg.Cfti-MnqY7U_17012.87-17027.21.wav,Opposition
data_party_status/seg.XRVcOb8n3Co_11220.84-11236.26.wav,Opposition
data_party_status/seg.xRzIhryERIM_908.38-924.43.wav,Coalition
data_party_status/seg.fZOW76tl9E8_7180.73-7200.07.wav,Coalition
data_party_status/seg.dAeQtmiiIYE_7764.12-7780.73.wav,Opposition
data_party_status/seg.m0_tp7wqYxI_21069.25-21081.05.wav,Opposition
data_party_status/seg.Y7PdboTaXxw_5217.96-5235.8.wav,Coalition
data_party_status/seg.YODoaZEf0AA_7154.78-7174.48.wav,Coalition
data_party_status/seg.z9cwT3KvAxE_6162.41-6182.36.wav,Opposition
data_party_status/seg.LEKQdBSBqqE_15013.61-15028.03.wav,Opposition
data_party_status/seg.-aa4kot7dUU_3806.13-3825.96.wav,Opposition
data_party_status/seg.eEqtOY6RRH0_8573.31-8592.7.wav,Coalition
data_party_status/seg.k0VzxBzGQ-s_732.72-747.24.wav,Coalition
data_party_status/seg.wAvVNgL6KOk_14408.22-14427.92.wav,Coalition
data_party_status/seg.on9WnAhubWg_23950.71-23959.43.wav,Coalition
data_party_status/seg.bJ7jR4JlGpA_685.81-704.95.wav,Coalition
data_party_status/seg.j2243qnSAZc_17180.84-17195.61.wav,Coalition
data_party_status/seg.LOMzK5-JN00_20545.29-20564.61.wav,Opposition
data_party_status/seg._VrhtTcPNm8_21736.47-21756.47.wav,Opposition
data_party_status/seg.mGJ-n2xBISA_14162.96-14182.68.wav,Coalition
data_party_status/seg.AAT6OADGdNM_5820.84-5840.41.wav,Opposition
data_party_status/seg.5Feg2lxQ3-I_9500.26-9510.21.wav,Coalition
data_party_status/seg.U8TNjDSZquc_6008.6-6028.2.wav,Opposition
data_party_status/seg.q_JZcqUwpHQ_11119.6-11129.17.wav,Coalition
data_party_status/seg.YOYZ7PwizwI_12524.93-12544.64.wav,Coalition
data_party_status/seg.9iFCKtK5gdI_7886.69-7906.22.wav,Opposition
data_party_status/seg.rFVDr4ghXlQ_7470.29-7488.57.wav,Opposition
data_party_status/seg.wOAqH3oeT98_6964.27-6979.88.wav,Opposition
data_party_status/seg.TomQtZcqht0_6313.39-6333.36.wav,Opposition
data_party_status/seg.z9cwT3KvAxE_3359.23-3373.92.wav,Coalition
data_party_status/seg.OjQV7hrE9vE_3261.59-3279.07.wav,Opposition
data_party_status/seg.C5AIqruVTag_24010.99-24030.59.wav,Opposition
data_party_status/seg.KbyVU_5030Y_7623.17-7642.88.wav,Opposition
data_party_status/seg.PpLB6LGWuZs_2856.8-2875.07.wav,Coalition
data_party_status/seg.v44Chne6UCw_767.41-787.24.wav,Opposition
data_party_status/seg.lD0E8AB6uHs_18748.64-18768.46.wav,Opposition
data_party_status/seg.A44UFMcUAMU_2003.48-2023.05.wav,Opposition
data_party_status/seg.LRfFnUQrpN4_5991.9-6010.54.wav,Opposition
data_party_status/seg.xkLml1cYbQw_13762.63-13782.49.wav,Opposition
data_party_status/seg.WERiM2OV6BU_15031.76-15043.2.wav,Opposition
data_party_status/seg.dpKsbH3SErQ_12213.72-12224.93.wav,Opposition
data_party_status/seg.3YwjvKTcTlI_15923.73-15942.47.wav,Coalition
data_party_status/seg.K-mnBdJr3Fc_2615.9-2624.44.wav,Opposition
data_party_status/seg.7_GGu-uPv-E_7995.8-8005.11.wav,Opposition
data_party_status/seg.DvtrHZD2T0A_7264.97-7284.85.wav,Opposition
data_party_status/seg.A44UFMcUAMU_9257.49-9277.13.wav,Opposition
data_party_status/seg.8YoRepMrTfc_9594.43-9612.56.wav,Opposition
data_party_status/seg.aK2XWyzkG94_14755.23-14774.93.wav,Coalition
data_party_status/seg.Qrsj7poZmyQ_6610.43-6622.88.wav,Coalition
data_party_status/seg.5WDx2n2vP14_8149.39-8169.2.wav,Coalition
data_party_status/seg.LawoafWqSs4_660.83-680.23.wav,Opposition
data_party_status/seg.bye8QTY36lg_1855.55-1875.48.wav,Opposition
data_party_status/seg.COa-0-o_dbc_12772.24-12791.03.wav,Opposition
data_party_status/seg.9UCrtnKBgqs_17585.74-17605.49.wav,Opposition
data_party_status/seg.V_e2sdFELaM_17810.87-17824.52.wav,Opposition
data_party_status/seg.fU-CsJ2EBQ8_5663.33-5672.72.wav,Opposition
data_party_status/seg.kFk5q_43y9k_6957.04-6967.56.wav,Coalition
data_party_status/seg.1QYBXziV7rU_9443.39-9463.32.wav,Opposition
data_party_status/seg.DUsdmFyClVI_1191.31-1208.41.wav,Coalition
data_party_status/seg.ccxh8m_cg3A_14592.97-14603.4.wav,Coalition
data_party_status/seg.ChLhsFZXpo0_2381.9-2398.48.wav,Opposition
data_party_status/seg.U39UIQwM-lg_10598.46-10618.43.wav,Coalition
data_party_status/seg.aN0EGs6FYRk_1600.31-1610.65.wav,Coalition
data_party_status/seg.PAKRaXXMxVY_16609.36-16628.84.wav,Coalition
data_party_status/seg.LFVfcCY2ebk_11563.58-11575.5.wav,Coalition
data_party_status/seg.eyv7y-kyI1E_1939.3-1959.14.wav,Coalition
data_party_status/seg.vsnqvRMj2N8_8714.44-8729.88.wav,Coalition
data_party_status/seg.m0_tp7wqYxI_21800.01-21819.7.wav,Opposition
data_party_status/seg.Ki_SnDM_EkQ_4831.48-4846.74.wav,Coalition
data_party_status/seg.b6xbH3vaOB0_12028.75-12045.12.wav,Coalition
data_party_status/seg.4RMePUWtpD0_16400.17-16420.11.wav,Coalition
data_party_status/seg.PliNdWocAg4_7867.64-7878.22.wav,Opposition
data_party_status/seg.KFQYvnZe5F0_9520.6-9540.38.wav,Opposition
data_party_status/seg.uH9xTSO3KAo_181.63-201.42.wav,Coalition
data_party_status/seg.AAT6OADGdNM_6107.76-6125.57.wav,Opposition
data_party_status/seg.V_e2sdFELaM_19181.11-19200.89.wav,Coalition
data_party_status/seg.9W67_smR7qM_9341.24-9353.14.wav,Opposition
data_party_status/seg.m0_tp7wqYxI_19268.83-19286.67.wav,Opposition
data_party_status/seg.bv67e1t69T8_2879.28-2891.91.wav,Coalition
data_party_status/seg.Hr5kNf8OytU_19096.49-19113.54.wav,Opposition
data_party_status/seg.tRNUGHifXv4_3765.47-3785.29.wav,Opposition
data_party_status/seg.WERiM2OV6BU_7985.25-8004.77.wav,Coalition
data_party_status/seg.-k1z8behXXg_9794.8-9814.77.wav,Opposition
data_party_status/seg.Ux94YXzTmpo_13833.9-13849.71.wav,Opposition
data_party_status/seg.LZETjGQNaNk_13415.19-13431.62.wav,Coalition
data_party_status/seg.amGNo5659ms_1870.18-1880.42.wav,Coalition
data_party_status/seg.Ffp0qCvvwOQ_13572.37-13591.17.wav,Coalition
data_party_status/seg.r9kJFk2ours_2436.81-2455.77.wav,Coalition
data_party_status/seg.AUZxNF3C_8A_1436.62-1456.01.wav,Opposition
data_party_status/seg.Zew7iCnGSwo_3792.5-3812.1.wav,Coalition
data_party_status/seg.PL0ih6y_S00_3432.76-3442.5.wav,Coalition
data_party_status/seg.hABuzXDgV50_9637.2-9649.53.wav,Coalition
data_party_status/seg.14gZyn_QyTw_9695.09-9712.85.wav,Opposition
data_party_status/seg.9QefQWet3Gg_9768.29-9787.94.wav,Opposition
data_party_status/seg.u5JcZJF0CaU_4480.97-4500.29.wav,Opposition
data_party_status/seg.JxzqEMWNUro_9900.62-9910.29.wav,Coalition
data_party_status/seg.o8FdsdWtvhc_12062.17-12082.0.wav,Opposition
data_party_status/seg.NjJetqVr5IQ_5824.4-5843.74.wav,Coalition
data_party_status/seg.P_Mg7lLr7cA_20770.83-20790.54.wav,Coalition
data_party_status/seg.8DJUjkE6g2A_1254.79-1274.73.wav,Coalition
data_party_status/seg.FB3mUATcjnY_5944.3-5958.19.wav,Coalition
data_party_status/seg.tLvMF9pRrrU_18720.59-18734.0.wav,Opposition
data_party_status/seg._QfqIOIdu_E_7458.03-7476.74.wav,Coalition
data_party_status/seg.rojNZzA-im4_18272.16-18291.8.wav,Coalition
data_party_status/seg.oNbwZtGCYhE_19247.38-19267.3.wav,Coalition
data_party_status/seg.LFVfcCY2ebk_20932.24-20946.28.wav,Coalition
data_party_status/seg.cXbTYCcZ8YM_14936.61-14956.59.wav,Coalition
data_party_status/seg.Q2UcT745iHQ_14441.69-14460.1.wav,Coalition
data_party_status/seg.WERiM2OV6BU_7780.64-7800.43.wav,Coalition
data_party_status/seg.jgEFZDlBGYg_1998.86-2008.27.wav,Opposition
data_party_status/seg.2vEP630Av0s_13857.21-13877.15.wav,Coalition
data_party_status/seg.wAvVNgL6KOk_4084.67-4104.54.wav,Coalition
data_party_status/seg.bFuM6vBlCQE_21243.3-21263.23.wav,Opposition
data_party_status/seg.C5AIqruVTag_5131.41-5151.12.wav,Coalition
data_party_status/seg.yBTNOGgKNLE_9504.41-9524.09.wav,Coalition
data_party_status/seg.-OnnGofk_To_1156.9-1170.66.wav,Opposition
data_party_status/seg.a6kB3x0gDRo_4104.55-4124.5.wav,Opposition
data_party_status/seg.ccxh8m_cg3A_14308.87-14328.43.wav,Opposition
data_party_status/seg.5Feg2lxQ3-I_14136.2-14151.57.wav,Coalition
data_party_status/seg.8DJUjkE6g2A_19080.27-19098.54.wav,Coalition
data_party_status/seg.KMGKU5I8aUQ_12556.88-12571.17.wav,Opposition
data_party_status/seg.wi6khJNQtw8_2979.63-2998.96.wav,Coalition
data_party_status/seg.9P1bymn1AUk_1624.54-1636.47.wav,Opposition
data_party_status/seg.-EO06cT21uY_12042.5-12062.39.wav,Opposition
data_party_status/seg.vUcOuoVdoMg_18517.29-18533.89.wav,Coalition
data_party_status/seg.oNbwZtGCYhE_4883.18-4892.91.wav,Opposition
data_party_status/seg._Ay-MZKSeIc_7721.94-7741.37.wav,Opposition
data_party_status/seg.00ssxRS5L-4_1211.84-1231.7.wav,Coalition
data_party_status/seg.CubdbvUkuI4_1880.26-1896.85.wav,Opposition
data_party_status/seg._g-mjsl5lhE_2730.97-2750.6.wav,Coalition
data_party_status/seg.OI1RRs1lbh0_4104.34-4124.17.wav,Coalition
data_party_status/seg.C2P-jPLGFSk_5049.38-5064.55.wav,Coalition
data_party_status/seg.TFTtk2nFs6I_12015.73-12035.63.wav,Opposition
data_party_status/seg.YODoaZEf0AA_6904.16-6915.07.wav,Coalition
data_party_status/seg.IZ-yJBxvsVo_12552.87-12570.53.wav,Opposition
data_party_status/seg.IUiQxKZeT6M_13892.99-13910.08.wav,Coalition
data_party_status/seg.8DJUjkE6g2A_17487.14-17506.33.wav,Coalition
data_party_status/seg.IF1blZ6YSMA_7227.57-7247.33.wav,Opposition
data_party_status/seg.1RiO-fXbo-c_9151.71-9171.47.wav,Opposition
data_party_status/seg.y5LrUr3SHIg_17922.22-17932.5.wav,Opposition
data_party_status/seg.zAwNtKKEasY_3108.99-3123.77.wav,Opposition
data_party_status/seg.6brMYGcwDbY_2744.81-2761.98.wav,Coalition
data_party_status/seg.xRzIhryERIM_6442.57-6462.2.wav,Coalition
data_party_status/seg._QfqIOIdu_E_3180.55-3200.4.wav,Opposition
data_party_status/seg.K9IqJo93eoM_7349.4-7367.57.wav,Opposition
data_party_status/seg.z7dLHsAfSdI_9470.77-9490.59.wav,Coalition
data_party_status/seg.btzBgb-_Skc_17962.62-17982.13.wav,Opposition
data_party_status/seg.LZETjGQNaNk_477.75-497.32.wav,Opposition
data_party_status/seg.1RiO-fXbo-c_15469.4-15481.9.wav,Opposition
data_party_status/seg.I3S2CKrrats_1846.23-1865.91.wav,Opposition
data_party_status/seg.yPzSRPk7Xu4_7397.88-7411.68.wav,Opposition
data_party_status/seg.xSErR_WVD4g_2194.62-2212.04.wav,Opposition
data_party_status/seg.iSWQSOyd9qg_7998.35-8017.91.wav,Opposition
data_party_status/seg.MOOjWQIy7ZY_5376.25-5396.21.wav,Opposition
data_party_status/seg.NjJetqVr5IQ_8185.68-8205.53.wav,Coalition
data_party_status/seg.vtRN30WCBjE_19732.58-19752.04.wav,Opposition
data_party_status/seg.WlyHHY4GAuA_7666.95-7685.69.wav,Opposition
data_party_status/seg.L6ILB2DxLMw_2902.47-2922.41.wav,Coalition
data_party_status/seg.zIjE0oB5OIg_21263.62-21283.5.wav,Opposition
data_party_status/seg.jFJqRQYd2eg_9037.97-9057.27.wav,Coalition
data_party_status/seg.uqqQn2P9PpY_3510.77-3530.72.wav,Opposition
data_party_status/seg.Ow2zEc4S9Tk_13471.66-13486.22.wav,Opposition
data_party_status/seg.eWxcWiMNqe4_2956.1-2975.98.wav,Opposition
data_party_status/seg.MpLv6KlBcpQ_14775.69-14795.34.wav,Coalition
data_party_status/seg.MOOjWQIy7ZY_12009.72-12026.39.wav,Opposition
data_party_status/seg.bruBqQyd8Yg_3711.24-3725.3.wav,Opposition
data_party_status/seg.VyeKrbwhKN0_11352.65-11372.61.wav,Coalition
data_party_status/seg.9-BrOg_DMe8_11588.61-11606.2.wav,Opposition
data_party_status/seg.LEKQdBSBqqE_20058.18-20076.52.wav,Opposition
data_party_status/seg.NjJetqVr5IQ_5483.7-5503.19.wav,Coalition
data_party_status/seg.VpUledLEKyY_10792.84-10811.61.wav,Opposition
data_party_status/seg.8LAI5kcBfVs_15662.38-15680.43.wav,Opposition
data_party_status/seg.P_Mg7lLr7cA_7652.93-7664.87.wav,Coalition
data_party_status/seg.0u-mC0AnmKA_6658.39-6666.79.wav,Opposition
data_party_status/seg.NjJetqVr5IQ_12296.51-12305.39.wav,Coalition
data_party_status/seg.jFJqRQYd2eg_6293.59-6306.49.wav,Opposition
data_party_status/seg.AeNlW_UjFR4_13425.47-13445.01.wav,Opposition
data_party_status/seg.wAvVNgL6KOk_10708.86-10721.06.wav,Coalition
data_party_status/seg.nxVSfUk5t5I_8554.02-8573.87.wav,Coalition
data_party_status/seg.zIjE0oB5OIg_4610.33-4630.31.wav,Coalition
data_party_status/seg.OmcDtlzv2Xs_6078.6-6098.53.wav,Opposition
data_party_status/seg.C-7-3Cxi7WU_16717.5-16737.21.wav,Coalition
data_party_status/seg.COa-0-o_dbc_9267.86-9287.38.wav,Opposition
data_party_status/seg.IbufHi751Ek_15228.27-15246.51.wav,Opposition
data_party_status/seg.cXQ1kCWVpas_8322.58-8332.93.wav,Coalition
data_party_status/seg.C-7-3Cxi7WU_10379.8-10395.73.wav,Opposition
data_party_status/seg.wIZU5TbDct4_15185.5-15205.38.wav,Coalition
data_party_status/seg.LxjHujYqmK4_1532.33-1551.91.wav,Coalition
data_party_status/seg.Hlvu7goPx6c_2553.94-2573.77.wav,Coalition
data_party_status/seg.bye8QTY36lg_7077.52-7096.54.wav,Opposition
data_party_status/seg.7_GGu-uPv-E_4898.06-4917.74.wav,Opposition
data_party_status/seg.9OonssGSXmM_16668.28-16685.81.wav,Opposition
data_party_status/seg.08nTrgdbSeM_6408.67-6428.13.wav,Opposition
data_party_status/seg.L4kFYZN8v_Y_7296.95-7316.32.wav,Coalition
data_party_status/seg.trR2lbmaJ4I_11395.67-11415.14.wav,Coalition
data_party_status/seg.wOAqH3oeT98_6646.85-6661.01.wav,Coalition
data_party_status/seg.U8TNjDSZquc_19801.41-19811.96.wav,Coalition
data_party_status/seg.kDTIPoF6tTM_11029.13-11048.24.wav,Opposition
data_party_status/seg.LawoafWqSs4_8471.89-8487.69.wav,Opposition
data_party_status/seg.bFuM6vBlCQE_12085.79-12102.29.wav,Opposition
data_party_status/seg.vRMwK8TW_tw_16230.13-16250.1.wav,Opposition
data_party_status/seg.3YwjvKTcTlI_7363.97-7383.46.wav,Opposition
data_party_status/seg.YOYZ7PwizwI_6826.06-6840.84.wav,Opposition
data_party_status/seg.z9cwT3KvAxE_6441.22-6461.21.wav,Opposition
data_party_status/seg.nxVSfUk5t5I_8072.41-8092.35.wav,Coalition
data_party_status/seg.oNbwZtGCYhE_3619.15-3638.71.wav,Opposition
data_party_status/seg.IZ-yJBxvsVo_4642.98-4657.14.wav,Coalition
data_party_status/seg.C-7-3Cxi7WU_15260.03-15279.96.wav,Opposition
data_party_status/seg.X_6fTHwFfpM_14071.61-14079.67.wav,Opposition
data_party_status/seg.6gTpUiJHZbw_6892.97-6908.44.wav,Opposition
data_party_status/seg.vJ4gib9EDcU_17653.26-17672.94.wav,Opposition
data_party_status/seg.Hlvu7goPx6c_2425.03-2444.36.wav,Coalition
data_party_status/seg._VTTkJdto-U_3198.22-3218.01.wav,Coalition
data_party_status/seg.3YwjvKTcTlI_7403.45-7421.15.wav,Opposition
data_party_status/seg.8DJUjkE6g2A_2153.94-2165.48.wav,Coalition
data_party_status/seg.4I1CHN8ZRCA_7573.43-7593.43.wav,Opposition
data_party_status/seg.LZETjGQNaNk_17198.82-17209.07.wav,Coalition
data_party_status/seg.trR2lbmaJ4I_9837.57-9857.15.wav,Coalition
data_party_status/seg.Uudzu-4i6JU_12291.37-12310.75.wav,Coalition
data_party_status/seg.tvTuGZ_fgLM_13524.28-13540.62.wav,Coalition
data_party_status/seg.zAwNtKKEasY_9125.42-9145.37.wav,Opposition
data_party_status/seg.q_JZcqUwpHQ_11722.74-11739.42.wav,Opposition
data_party_status/seg.m0_tp7wqYxI_21540.8-21560.65.wav,Opposition
data_party_status/seg.AvstVNaI4Ks_5971.47-5991.06.wav,Coalition
data_party_status/seg.vJ4gib9EDcU_8109.2-8126.14.wav,Opposition
data_party_status/seg.cXQ1kCWVpas_16957.62-16967.72.wav,Coalition
data_party_status/seg._Ay-MZKSeIc_19523.1-19542.41.wav,Opposition
data_party_status/seg.sWBe0km86mA_6727.96-6741.53.wav,Coalition
data_party_status/seg.AUZxNF3C_8A_9116.47-9135.92.wav,Coalition
data_party_status/seg.BtuXfHucWtU_10604.85-10623.64.wav,Coalition
data_party_status/seg.oNbwZtGCYhE_11842.06-11856.57.wav,Opposition
data_party_status/seg.4KAefCQbnnM_10596.25-10616.05.wav,Coalition
data_party_status/seg.xSErR_WVD4g_8282.99-8302.68.wav,Opposition
data_party_status/seg.SvOjrvZ4PlY_7062.08-7080.76.wav,Coalition
data_party_status/seg.6u3iGUTrdoo_12502.45-12522.38.wav,Opposition
data_party_status/seg.LZETjGQNaNk_2091.19-2107.06.wav,Coalition
data_party_status/seg.9mYs2yrz6Vg_12915.84-12935.11.wav,Coalition
data_party_status/seg.I3iN6Ty_pdY_4903.1-4922.73.wav,Opposition
data_party_status/seg.C-7-3Cxi7WU_18119.27-18139.18.wav,Coalition
data_party_status/seg.yBTNOGgKNLE_14957.99-14977.79.wav,Opposition
data_party_status/seg.cJuiEqOfbV8_16502.95-16522.33.wav,Opposition
data_party_status/seg.AUZxNF3C_8A_14309.56-14328.47.wav,Coalition
data_party_status/seg.6pmNYgwr64Q_21925.24-21941.75.wav,Opposition
data_party_status/seg.O6yqrb74b58_10173.11-10183.61.wav,Coalition
data_party_status/seg.GedIwR0D7bc_15064.0-15083.76.wav,Opposition
data_party_status/seg.xkLml1cYbQw_17527.57-17547.43.wav,Opposition
data_party_status/seg.cgqq7U2hixw_4091.12-4109.08.wav,Opposition
data_party_status/seg.rFVDr4ghXlQ_13418.08-13432.2.wav,Opposition
data_party_status/seg.bFuM6vBlCQE_17032.87-17047.01.wav,Coalition
data_party_status/seg.ARIAGjO3P9c_20609.73-20627.3.wav,Opposition
data_party_status/seg.aln8TypLXOM_2493.88-2509.78.wav,Opposition
data_party_status/seg.cJuiEqOfbV8_14656.58-14676.38.wav,Opposition
data_party_status/seg.4KAefCQbnnM_5029.4-5049.37.wav,Opposition
data_party_status/seg.1VEe0dkWXfc_9530.57-9540.59.wav,Opposition
data_party_status/seg.Cfti-MnqY7U_11516.34-11536.21.wav,Opposition
data_party_status/seg.4RMePUWtpD0_15917.76-15934.98.wav,Coalition
data_party_status/seg.-EO06cT21uY_7166.17-7185.19.wav,Coalition
data_party_status/seg.rAW9SJv_NFc_1766.95-1786.82.wav,Opposition
data_party_status/seg.O-3YNW9gAaw_11238.3-11247.17.wav,Coalition
data_party_status/seg.O-3YNW9gAaw_12832.18-12846.01.wav,Opposition
data_party_status/seg.2kUQdzTlrcw_1667.12-1683.99.wav,Opposition
data_party_status/seg.Ipptk7Qntq4_12379.45-12388.7.wav,Opposition
data_party_status/seg.CjM2LMQC4gg_3811.18-3831.08.wav,Opposition
data_party_status/seg.lfH-N_427xk_9963.16-9982.7.wav,Opposition
data_party_status/seg.3BpXkh8n9Rw_5238.04-5251.3.wav,Coalition
data_party_status/seg.2Z4W7McjAVw_7192.6-7207.18.wav,Coalition
data_party_status/seg.cgqq7U2hixw_8949.15-8968.84.wav,Coalition
data_party_status/seg.LRfFnUQrpN4_12196.84-12213.72.wav,Opposition
data_party_status/seg.qmyWlgt8OUE_19886.23-19905.87.wav,Opposition
data_party_status/seg.tutWN0KpWAw_13380.41-13399.76.wav,Coalition
data_party_status/seg.MUeJ4i9E2pE_4765.84-4785.48.wav,Coalition
data_party_status/seg.13CIIGY5gg0_4497.04-4517.01.wav,Opposition
data_party_status/seg.Cfti-MnqY7U_13812.11-13826.78.wav,Coalition
data_party_status/seg.cXbTYCcZ8YM_19691.97-19711.44.wav,Opposition
data_party_status/seg.kr7AcaY6GaU_8484.59-8504.41.wav,Opposition
data_party_status/seg.d2D71aNeq5Y_1816.13-1835.99.wav,Opposition
data_party_status/seg.o2s7FfQLyTE_2037.91-2057.75.wav,Coalition
data_party_status/seg.AUZxNF3C_8A_6546.56-6563.21.wav,Opposition
data_party_status/seg.Ya3R0cW7Eqc_2203.32-2222.97.wav,Opposition
data_party_status/seg.x2t6FCoqJws_5602.86-5622.54.wav,Coalition
data_party_status/seg.LOMzK5-JN00_11834.94-11847.14.wav,Opposition
data_party_status/seg.fUgeflZ_KAE_19055.46-19075.45.wav,Opposition
data_party_status/seg.x1XlcaDsSf8_4179.13-4192.79.wav,Opposition
data_party_status/seg.EirDCC44N3g_4098.7-4115.0.wav,Opposition
data_party_status/seg.IZ-yJBxvsVo_7424.37-7443.52.wav,Coalition
data_party_status/seg.Kt0nJgPw41E_11086.67-11096.82.wav,Coalition
data_party_status/seg.WtMFYtpl2U0_8328.75-8348.55.wav,Coalition
data_party_status/seg.9iFCKtK5gdI_6880.04-6899.83.wav,Opposition
data_party_status/seg.SwIQZRaIT0I_1070.03-1089.15.wav,Coalition
data_party_status/seg.8yAOn0sZhI4_11266.3-11286.3.wav,Opposition
data_party_status/seg.cCzkxrfOFww_5557.83-5571.44.wav,Coalition
data_party_status/seg.Q2UcT745iHQ_17401.05-17421.0.wav,Coalition
data_party_status/seg.vHkd_51GnAM_14546.82-14566.61.wav,Coalition
data_party_status/seg.O6yqrb74b58_10153.3-10173.07.wav,Coalition
data_party_status/seg.ChLhsFZXpo0_3901.76-3910.34.wav,Opposition
data_party_status/seg.Ya3R0cW7Eqc_2377.64-2397.0.wav,Opposition
data_party_status/seg.2vEP630Av0s_11091.96-11110.56.wav,Coalition
data_party_status/seg.y2Vs3GXDVyk_7941.38-7961.3.wav,Coalition
data_party_status/seg.put21svpfW8_9296.41-9304.54.wav,Opposition
data_party_status/seg.Ffp0qCvvwOQ_2426.86-2441.06.wav,Opposition
data_party_status/seg.IZ-yJBxvsVo_12599.09-12618.05.wav,Coalition
data_party_status/seg.9UCrtnKBgqs_6406.28-6414.43.wav,Opposition
data_party_status/seg.cGPQJxhHtt4_12722.09-12738.8.wav,Opposition
data_party_status/seg.iVix4dxTdZQ_8128.72-8147.23.wav,Coalition
data_party_status/seg.f1D5h5TKX64_4495.08-4514.84.wav,Opposition
data_party_status/seg.MpLv6KlBcpQ_4075.86-4095.77.wav,Coalition
data_party_status/seg.Ko5OBGRMETo_11736.78-11756.19.wav,Coalition
data_party_status/seg.Hr5kNf8OytU_19216.21-19235.87.wav,Opposition
data_party_status/seg.xSErR_WVD4g_14492.55-14511.98.wav,Coalition
data_party_status/seg.bv67e1t69T8_2065.29-2080.4.wav,Opposition
data_party_status/seg.9-BrOg_DMe8_17078.76-17098.73.wav,Opposition
data_party_status/seg.gQz37Zto7cE_7399.91-7418.28.wav,Coalition
data_party_status/seg.ChLhsFZXpo0_14112.91-14132.74.wav,Coalition
data_party_status/seg.wIZU5TbDct4_15650.7-15670.23.wav,Coalition
data_party_status/seg.AUZxNF3C_8A_17750.61-17765.12.wav,Coalition
data_party_status/seg.xSErR_WVD4g_11444.65-11464.34.wav,Opposition
data_party_status/seg.Ko5OBGRMETo_15445.45-15455.95.wav,Coalition
data_party_status/seg.EirDCC44N3g_2961.34-2976.54.wav,Opposition
